year,crops,irr,nat_yield,scenario,region_code,irr_label
56,hay_non_alfalfa,2,4.454955240981563,neon_3_to_14,SE,Dry
56,oats_fall,2,1.378031395825265,neon_3_to_14,SE,Dry
56,oats_spring,1,3.437922434285391,neon_3_to_14,SE,Irrigated
56,oats_spring,2,2.133410915494426,neon_3_to_14,SE,Dry
56,potatoes_fall,1,49.59846334594519,neon_3_to_14,SE,Irrigated
56,potatoes_summer,2,25.339477499682825,neon_3_to_14,SE,Dry
56,rice,1,6.471621669659272,neon_3_to_14,SE,Irrigated
56,soybeans,1,2.656197030132534,neon_3_to_14,SE,Irrigated
56,soybeans,2,2.1309575922259736,neon_3_to_14,SE,Dry
56,sugarbeets,1,60.82259281915105,neon_3_to_14,SE,Irrigated
56,wheat_durum,2,2.4641579879251285,neon_3_to_14,SE,Dry
56,wheat_spring,1,4.430670053553559,neon_3_to_14,SE,Irrigated
56,wheat_spring,2,3.5725474527428904,neon_3_to_14,SE,Dry
56,wheat_winter,1,3.280936127644169,neon_3_to_14,SE,Irrigated
56,wheat_winter,2,3.003250484708408,neon_3_to_14,SE,Dry
57,barley_spring,1,6.6223305245514865,neon_3_to_14,SE,Irrigated
57,barley_spring,2,3.198220300911845,neon_3_to_14,SE,Dry
57,corn_grain,1,7.703962213394152,neon_3_to_14,SE,Irrigated
57,corn_grain,2,7.43131143281115,neon_3_to_14,SE,Dry
57,corn_silage,1,29.698398865491033,neon_3_to_14,SE,Irrigated
57,corn_silage,2,22.478283579675676,neon_3_to_14,SE,Dry
57,cotton_upland,1,0.8677524878303083,neon_3_to_14,SE,Irrigated
57,cotton_upland,2,0.9842120443084027,neon_3_to_14,SE,Dry
57,hay_alfalfa,1,10.368563970985619,neon_3_to_14,SE,Irrigated
57,hay_alfalfa,2,4.293741959281865,neon_3_to_14,SE,Dry
57,hay_non_alfalfa,1,5.256626608797106,neon_3_to_14,SE,Irrigated
57,hay_non_alfalfa,2,4.411482761944027,neon_3_to_14,SE,Dry
57,oats_fall,2,1.233863013043791,neon_3_to_14,SE,Dry
57,oats_spring,1,3.442366553033669,neon_3_to_14,SE,Irrigated
57,oats_spring,2,2.189107954349542,neon_3_to_14,SE,Dry
57,potatoes_fall,1,50.34377548797677,neon_3_to_14,SE,Irrigated
57,potatoes_summer,2,25.626220208109018,neon_3_to_14,SE,Dry
57,rice,1,6.476431282679428,neon_3_to_14,SE,Irrigated
57,soybeans,1,2.659240881813717,neon_3_to_14,SE,Irrigated
57,soybeans,2,2.1102039445887217,neon_3_to_14,SE,Dry
57,sugarbeets,1,62.48578882005539,neon_3_to_14,SE,Irrigated
57,wheat_durum,2,2.5062872245856767,neon_3_to_14,SE,Dry
57,wheat_spring,1,4.4823284134313015,neon_3_to_14,SE,Irrigated
57,wheat_spring,2,3.589199796480632,neon_3_to_14,SE,Dry
57,wheat_winter,1,3.3752180843734756,neon_3_to_14,SE,Irrigated
57,wheat_winter,2,3.007927419352862,neon_3_to_14,SE,Dry
58,barley_spring,1,6.592682361225371,neon_3_to_14,SE,Irrigated
58,barley_spring,2,3.1761111289870114,neon_3_to_14,SE,Dry
58,corn_grain,1,7.689149533155075,neon_3_to_14,SE,Irrigated
58,corn_grain,2,7.442680996540239,neon_3_to_14,SE,Dry
58,corn_silage,1,29.720097542072704,neon_3_to_14,SE,Irrigated
58,corn_silage,2,22.520669168115006,neon_3_to_14,SE,Dry
58,cotton_upland,1,0.8740621675336041,neon_3_to_14,SE,Irrigated
58,cotton_upland,2,0.9819869325772437,neon_3_to_14,SE,Dry
58,hay_alfalfa,1,10.361475738513898,neon_3_to_14,SE,Irrigated
58,hay_alfalfa,2,4.364113041903485,neon_3_to_14,SE,Dry
58,hay_non_alfalfa,1,5.253915737458619,neon_3_to_14,SE,Irrigated
58,hay_non_alfalfa,2,4.434382473400102,neon_3_to_14,SE,Dry
58,oats_fall,2,1.2962451508156154,neon_3_to_14,SE,Dry
58,oats_spring,1,3.4361068951634337,neon_3_to_14,SE,Irrigated
58,oats_spring,2,2.162447043444003,neon_3_to_14,SE,Dry
58,potatoes_fall,1,49.87111969034868,neon_3_to_14,SE,Irrigated
58,potatoes_summer,2,25.24912865681118,neon_3_to_14,SE,Dry
58,rice,1,6.490179821527424,neon_3_to_14,SE,Irrigated
58,soybeans,1,2.6586940478661503,neon_3_to_14,SE,Irrigated
58,soybeans,2,2.093245537033974,neon_3_to_14,SE,Dry
58,sugarbeets,1,61.502097251736664,neon_3_to_14,SE,Irrigated
58,wheat_durum,2,2.492925200589966,neon_3_to_14,SE,Dry
58,wheat_spring,1,4.416086390930762,neon_3_to_14,SE,Irrigated
58,wheat_spring,2,3.5855413273118497,neon_3_to_14,SE,Dry
58,wheat_winter,1,3.4688939936901013,neon_3_to_14,SE,Irrigated
58,wheat_winter,2,3.0180220511478795,neon_3_to_14,SE,Dry
59,barley_spring,1,6.597166520035961,neon_3_to_14,SE,Irrigated
59,barley_spring,2,3.1783193520880006,neon_3_to_14,SE,Dry
59,corn_grain,1,7.705875317172297,neon_3_to_14,SE,Irrigated
59,corn_grain,2,7.456309948906033,neon_3_to_14,SE,Dry
59,corn_silage,1,30.088204229383457,neon_3_to_14,SE,Irrigated
59,corn_silage,2,22.588997841676473,neon_3_to_14,SE,Dry
59,cotton_upland,1,0.8939257382068508,neon_3_to_14,SE,Irrigated
59,cotton_upland,2,0.9878491363885159,neon_3_to_14,SE,Dry
59,hay_alfalfa,1,10.368205396668037,neon_3_to_14,SE,Irrigated
59,hay_alfalfa,2,4.344474222250248,neon_3_to_14,SE,Dry
59,hay_non_alfalfa,1,5.256243016345796,neon_3_to_14,SE,Irrigated
59,hay_non_alfalfa,2,4.454601554334604,neon_3_to_14,SE,Dry
59,oats_fall,2,1.1866806880719647,neon_3_to_14,SE,Dry
59,oats_spring,1,3.439445077743457,neon_3_to_14,SE,Irrigated
59,oats_spring,2,2.16254974579154,neon_3_to_14,SE,Dry
59,potatoes_fall,1,49.94113973196649,neon_3_to_14,SE,Irrigated
59,potatoes_summer,2,25.649711107912623,neon_3_to_14,SE,Dry
59,rice,1,6.503184360240576,neon_3_to_14,SE,Irrigated
59,soybeans,1,2.6594849181331353,neon_3_to_14,SE,Irrigated
59,soybeans,2,2.1152418137577724,neon_3_to_14,SE,Dry
59,sugarbeets,1,62.3003661654829,neon_3_to_14,SE,Irrigated
59,wheat_durum,2,2.4614827441233835,neon_3_to_14,SE,Dry
59,wheat_spring,1,4.469250068982755,neon_3_to_14,SE,Irrigated
59,wheat_spring,2,3.5737009513579303,neon_3_to_14,SE,Dry
59,wheat_winter,1,3.3140729726311307,neon_3_to_14,SE,Irrigated
59,wheat_winter,2,2.9355083184632957,neon_3_to_14,SE,Dry
60,barley_spring,1,6.576880617261761,neon_3_to_14,SE,Irrigated
60,barley_spring,2,3.1730320482210423,neon_3_to_14,SE,Dry
60,corn_grain,1,7.683663796041316,neon_3_to_14,SE,Irrigated
60,corn_grain,2,7.483058390431364,neon_3_to_14,SE,Dry
60,corn_silage,1,29.7690848790909,neon_3_to_14,SE,Irrigated
60,corn_silage,2,22.767475669139966,neon_3_to_14,SE,Dry
60,cotton_upland,1,0.8748657258543548,neon_3_to_14,SE,Irrigated
60,cotton_upland,2,0.9936741032993943,neon_3_to_14,SE,Dry
60,hay_alfalfa,1,10.359792200097251,neon_3_to_14,SE,Irrigated
60,hay_alfalfa,2,4.453070917290398,neon_3_to_14,SE,Dry
60,hay_non_alfalfa,1,5.252552437154962,neon_3_to_14,SE,Irrigated
60,hay_non_alfalfa,2,4.50947053598528,neon_3_to_14,SE,Dry
60,oats_fall,2,1.2778951366985982,neon_3_to_14,SE,Dry
60,oats_spring,1,3.4348276777378786,neon_3_to_14,SE,Irrigated
60,oats_spring,2,2.143792921068658,neon_3_to_14,SE,Dry
60,potatoes_fall,1,49.574772632643416,neon_3_to_14,SE,Irrigated
60,potatoes_summer,2,25.61136717220054,neon_3_to_14,SE,Dry
60,rice,1,6.495190502790485,neon_3_to_14,SE,Irrigated
60,soybeans,1,2.6609987447191616,neon_3_to_14,SE,Irrigated
60,soybeans,2,2.1732552800712908,neon_3_to_14,SE,Dry
60,sugarbeets,1,60.37735012637064,neon_3_to_14,SE,Irrigated
60,wheat_durum,2,2.457918582559753,neon_3_to_14,SE,Dry
60,wheat_spring,1,4.414451910581347,neon_3_to_14,SE,Irrigated
60,wheat_spring,2,3.5817673911342167,neon_3_to_14,SE,Dry
60,wheat_winter,1,3.365521765569452,neon_3_to_14,SE,Irrigated
60,wheat_winter,2,3.0314389112005777,neon_3_to_14,SE,Dry
61,barley_spring,1,6.605467744727845,neon_3_to_14,SE,Irrigated
61,barley_spring,2,3.180954485623834,neon_3_to_14,SE,Dry
61,corn_grain,1,7.6804892180527435,neon_3_to_14,SE,Irrigated
61,corn_grain,2,7.4237679963414696,neon_3_to_14,SE,Dry
61,corn_silage,1,29.50540913687698,neon_3_to_14,SE,Irrigated
61,corn_silage,2,22.478308437144438,neon_3_to_14,SE,Dry
61,cotton_upland,1,0.8657716887894685,neon_3_to_14,SE,Irrigated
61,cotton_upland,2,0.9795022075175234,neon_3_to_14,SE,Dry
61,hay_alfalfa,1,10.364692511846409,neon_3_to_14,SE,Irrigated
61,hay_alfalfa,2,4.301024752341968,neon_3_to_14,SE,Dry
61,hay_non_alfalfa,1,5.25546457766567,neon_3_to_14,SE,Irrigated
61,hay_non_alfalfa,2,4.410311109115483,neon_3_to_14,SE,Dry
61,oats_fall,2,1.43022126273861,neon_3_to_14,SE,Dry
61,oats_spring,1,3.436891145333794,neon_3_to_14,SE,Irrigated
61,oats_spring,2,2.1680644657557986,neon_3_to_14,SE,Dry
61,potatoes_fall,1,50.006781195006354,neon_3_to_14,SE,Irrigated
61,potatoes_summer,2,25.59354668424195,neon_3_to_14,SE,Dry
61,rice,1,6.467696210132857,neon_3_to_14,SE,Irrigated
61,soybeans,1,2.6519676259895815,neon_3_to_14,SE,Irrigated
61,soybeans,2,2.081773577487689,neon_3_to_14,SE,Dry
61,sugarbeets,1,61.89703346349731,neon_3_to_14,SE,Irrigated
61,wheat_durum,2,2.4700559262010744,neon_3_to_14,SE,Dry
61,wheat_spring,1,4.4308502674024925,neon_3_to_14,SE,Irrigated
61,wheat_spring,2,3.579687274967968,neon_3_to_14,SE,Dry
61,wheat_winter,1,3.39995965289772,neon_3_to_14,SE,Irrigated
61,wheat_winter,2,3.047855762122078,neon_3_to_14,SE,Dry
62,barley_spring,1,6.595600139765295,neon_3_to_14,SE,Irrigated
62,barley_spring,2,3.1766486580039794,neon_3_to_14,SE,Dry
62,corn_grain,1,7.690673386692056,neon_3_to_14,SE,Irrigated
62,corn_grain,2,7.4632251733638055,neon_3_to_14,SE,Dry
62,corn_silage,1,29.436964575188416,neon_3_to_14,SE,Irrigated
62,corn_silage,2,22.673015220214324,neon_3_to_14,SE,Dry
62,cotton_upland,1,0.8757033808530859,neon_3_to_14,SE,Irrigated
62,cotton_upland,2,0.9863049143780964,neon_3_to_14,SE,Dry
62,hay_alfalfa,1,10.359960632619044,neon_3_to_14,SE,Irrigated
62,hay_alfalfa,2,4.364425988070603,neon_3_to_14,SE,Dry
62,hay_non_alfalfa,1,5.25292337941693,neon_3_to_14,SE,Irrigated
62,hay_non_alfalfa,2,4.456179971262916,neon_3_to_14,SE,Dry
62,oats_fall,2,1.2791270492784683,neon_3_to_14,SE,Dry
62,oats_spring,1,3.4330103175906386,neon_3_to_14,SE,Irrigated
62,oats_spring,2,2.1695787067299293,neon_3_to_14,SE,Dry
62,potatoes_fall,1,49.8715500539852,neon_3_to_14,SE,Irrigated
62,potatoes_summer,2,25.832469615590174,neon_3_to_14,SE,Dry
62,rice,1,6.5129472984145265,neon_3_to_14,SE,Irrigated
62,soybeans,1,2.658786214269452,neon_3_to_14,SE,Irrigated
62,soybeans,2,2.133412003307752,neon_3_to_14,SE,Dry
62,sugarbeets,1,60.97873010351818,neon_3_to_14,SE,Irrigated
62,wheat_durum,2,2.464222214254413,neon_3_to_14,SE,Dry
62,wheat_spring,1,4.4101752067972635,neon_3_to_14,SE,Irrigated
62,wheat_spring,2,3.569049670683907,neon_3_to_14,SE,Dry
62,wheat_winter,1,3.1770127015058773,neon_3_to_14,SE,Irrigated
62,wheat_winter,2,2.9198318688486107,neon_3_to_14,SE,Dry
63,barley_spring,1,6.580545842332472,neon_3_to_14,SE,Irrigated
63,barley_spring,2,3.1802754669523887,neon_3_to_14,SE,Dry
63,corn_grain,1,7.691836586282117,neon_3_to_14,SE,Irrigated
63,corn_grain,2,7.483652484586839,neon_3_to_14,SE,Dry
63,corn_silage,1,30.09374124762266,neon_3_to_14,SE,Irrigated
63,corn_silage,2,22.620791477378294,neon_3_to_14,SE,Dry
63,cotton_upland,1,0.8800875124138153,neon_3_to_14,SE,Irrigated
63,cotton_upland,2,0.9836912874549261,neon_3_to_14,SE,Dry
63,hay_alfalfa,1,10.36805595669178,neon_3_to_14,SE,Irrigated
63,hay_alfalfa,2,4.326949120620038,neon_3_to_14,SE,Dry
63,hay_non_alfalfa,1,5.256242970286512,neon_3_to_14,SE,Irrigated
63,hay_non_alfalfa,2,4.4131215221789954,neon_3_to_14,SE,Dry
63,oats_fall,2,1.255550081268022,neon_3_to_14,SE,Dry
63,oats_spring,1,3.445815477994804,neon_3_to_14,SE,Irrigated
63,oats_spring,2,2.1627340171854446,neon_3_to_14,SE,Dry
63,potatoes_fall,1,49.84472801285227,neon_3_to_14,SE,Irrigated
63,potatoes_summer,2,25.6488990821515,neon_3_to_14,SE,Dry
63,rice,1,6.501026350562545,neon_3_to_14,SE,Irrigated
63,soybeans,1,2.655428235273275,neon_3_to_14,SE,Irrigated
63,soybeans,2,2.126295927985548,neon_3_to_14,SE,Dry
63,sugarbeets,1,61.880140199859106,neon_3_to_14,SE,Irrigated
63,wheat_durum,2,2.448179450488433,neon_3_to_14,SE,Dry
63,wheat_spring,1,4.486731762984106,neon_3_to_14,SE,Irrigated
63,wheat_spring,2,3.562562900561261,neon_3_to_14,SE,Dry
63,wheat_winter,1,3.3892497178181187,neon_3_to_14,SE,Irrigated
63,wheat_winter,2,2.940405702932129,neon_3_to_14,SE,Dry
64,barley_spring,1,6.594817835015382,neon_3_to_14,SE,Irrigated
64,barley_spring,2,3.180496497257889,neon_3_to_14,SE,Dry
64,corn_grain,1,7.69975318880256,neon_3_to_14,SE,Irrigated
64,corn_grain,2,7.466749905967978,neon_3_to_14,SE,Dry
64,corn_silage,1,29.798621098298227,neon_3_to_14,SE,Irrigated
64,corn_silage,2,22.57734408909993,neon_3_to_14,SE,Dry
64,cotton_upland,1,0.872503494165501,neon_3_to_14,SE,Irrigated
64,cotton_upland,2,0.9924641038004623,neon_3_to_14,SE,Dry
64,hay_alfalfa,1,10.364377101727275,neon_3_to_14,SE,Irrigated
64,hay_alfalfa,2,4.328693154527423,neon_3_to_14,SE,Dry
64,hay_non_alfalfa,1,5.255012356941731,neon_3_to_14,SE,Irrigated
64,hay_non_alfalfa,2,4.4195573836249995,neon_3_to_14,SE,Dry
64,oats_fall,2,1.2692179196342652,neon_3_to_14,SE,Dry
64,oats_spring,1,3.43868646219074,neon_3_to_14,SE,Irrigated
64,oats_spring,2,2.1718186018567365,neon_3_to_14,SE,Dry
64,potatoes_fall,1,49.922307615364595,neon_3_to_14,SE,Irrigated
64,potatoes_summer,2,25.642989907473062,neon_3_to_14,SE,Dry
64,rice,1,6.521526662841173,neon_3_to_14,SE,Irrigated
64,soybeans,1,2.670512431361027,neon_3_to_14,SE,Irrigated
64,soybeans,2,2.145041579422953,neon_3_to_14,SE,Dry
64,sugarbeets,1,61.76180850525288,neon_3_to_14,SE,Irrigated
64,wheat_durum,2,2.4738868848562294,neon_3_to_14,SE,Dry
64,wheat_spring,1,4.424886133214042,neon_3_to_14,SE,Irrigated
64,wheat_spring,2,3.587554263303649,neon_3_to_14,SE,Dry
64,wheat_winter,1,3.4126130382857833,neon_3_to_14,SE,Irrigated
64,wheat_winter,2,3.0213277935171936,neon_3_to_14,SE,Dry
65,barley_spring,1,6.5832158152402185,neon_3_to_14,SE,Irrigated
65,barley_spring,2,3.1933246179797985,neon_3_to_14,SE,Dry
65,corn_grain,1,7.709791418020053,neon_3_to_14,SE,Irrigated
65,corn_grain,2,7.490090573056625,neon_3_to_14,SE,Dry
65,corn_silage,1,30.363301635625554,neon_3_to_14,SE,Irrigated
65,corn_silage,2,22.72043311326478,neon_3_to_14,SE,Dry
65,cotton_upland,1,0.8783701135911424,neon_3_to_14,SE,Irrigated
65,cotton_upland,2,0.9869087696652861,neon_3_to_14,SE,Dry
65,hay_alfalfa,1,10.370054194097706,neon_3_to_14,SE,Irrigated
65,hay_alfalfa,2,4.384483702519478,neon_3_to_14,SE,Dry
65,hay_non_alfalfa,1,5.257525358322772,neon_3_to_14,SE,Irrigated
65,hay_non_alfalfa,2,4.4555146185362124,neon_3_to_14,SE,Dry
65,oats_fall,2,1.1332230284774003,neon_3_to_14,SE,Dry
65,oats_spring,1,3.449799336065581,neon_3_to_14,SE,Irrigated
65,oats_spring,2,2.1861889185761743,neon_3_to_14,SE,Dry
65,potatoes_fall,1,49.80000903699425,neon_3_to_14,SE,Irrigated
65,potatoes_summer,2,25.898359475846945,neon_3_to_14,SE,Dry
65,rice,1,6.5217053430048555,neon_3_to_14,SE,Irrigated
65,soybeans,1,2.6636341933677823,neon_3_to_14,SE,Irrigated
65,soybeans,2,2.134198282794582,neon_3_to_14,SE,Dry
65,sugarbeets,1,61.958436600506694,neon_3_to_14,SE,Irrigated
65,wheat_durum,2,2.4825555791854073,neon_3_to_14,SE,Dry
65,wheat_spring,1,4.519038902658516,neon_3_to_14,SE,Irrigated
65,wheat_spring,2,3.5863490901116384,neon_3_to_14,SE,Dry
65,wheat_winter,1,3.3625940765243634,neon_3_to_14,SE,Irrigated
65,wheat_winter,2,2.7679378599751745,neon_3_to_14,SE,Dry
66,barley_spring,1,6.601966909655711,neon_3_to_14,SE,Irrigated
66,barley_spring,2,3.176666369187718,neon_3_to_14,SE,Dry
66,corn_grain,1,7.675236591430789,neon_3_to_14,SE,Irrigated
66,corn_grain,2,7.425480416173862,neon_3_to_14,SE,Dry
66,corn_silage,1,29.355199950423327,neon_3_to_14,SE,Irrigated
66,corn_silage,2,22.438910966838396,neon_3_to_14,SE,Dry
66,cotton_upland,1,0.861657465203969,neon_3_to_14,SE,Irrigated
66,cotton_upland,2,0.982383034392452,neon_3_to_14,SE,Dry
66,hay_alfalfa,1,10.359586909748973,neon_3_to_14,SE,Irrigated
66,hay_alfalfa,2,4.324216455331133,neon_3_to_14,SE,Dry
66,hay_non_alfalfa,1,5.253750089455008,neon_3_to_14,SE,Irrigated
66,hay_non_alfalfa,2,4.436005740860079,neon_3_to_14,SE,Dry
66,oats_fall,2,1.3507908305157303,neon_3_to_14,SE,Dry
66,oats_spring,1,3.431741383667346,neon_3_to_14,SE,Irrigated
66,oats_spring,2,2.1631165666112353,neon_3_to_14,SE,Dry
66,potatoes_fall,1,49.9316821820377,neon_3_to_14,SE,Irrigated
66,potatoes_summer,2,25.258641961764837,neon_3_to_14,SE,Dry
66,rice,1,6.44112644726976,neon_3_to_14,SE,Irrigated
66,soybeans,1,2.650796174363506,neon_3_to_14,SE,Irrigated
66,soybeans,2,2.110146704071672,neon_3_to_14,SE,Dry
66,sugarbeets,1,61.309295540800356,neon_3_to_14,SE,Irrigated
66,wheat_durum,2,2.4618076694514643,neon_3_to_14,SE,Dry
66,wheat_spring,1,4.41224463495725,neon_3_to_14,SE,Irrigated
66,wheat_spring,2,3.578621385792575,neon_3_to_14,SE,Dry
66,wheat_winter,1,3.3133864800690747,neon_3_to_14,SE,Irrigated
66,wheat_winter,2,2.9170243914117306,neon_3_to_14,SE,Dry
67,barley_spring,1,6.570648752296526,neon_3_to_14,SE,Irrigated
67,barley_spring,2,3.1712426707703703,neon_3_to_14,SE,Dry
67,corn_grain,1,7.714526354244056,neon_3_to_14,SE,Irrigated
67,corn_grain,2,7.561876587810031,neon_3_to_14,SE,Dry
67,corn_silage,1,29.931212824203573,neon_3_to_14,SE,Irrigated
67,corn_silage,2,22.843424707751808,neon_3_to_14,SE,Dry
67,cotton_upland,1,0.8966825691354188,neon_3_to_14,SE,Irrigated
67,cotton_upland,2,0.9868520887107134,neon_3_to_14,SE,Dry
67,hay_alfalfa,1,10.360179456971924,neon_3_to_14,SE,Irrigated
67,hay_alfalfa,2,4.411205182618128,neon_3_to_14,SE,Dry
67,hay_non_alfalfa,1,5.251718269803667,neon_3_to_14,SE,Irrigated
67,hay_non_alfalfa,2,4.445467644151162,neon_3_to_14,SE,Dry
67,oats_fall,2,1.1317924618490953,neon_3_to_14,SE,Dry
67,oats_spring,1,3.4377427605478488,neon_3_to_14,SE,Irrigated
67,oats_spring,2,2.166934360629401,neon_3_to_14,SE,Dry
67,potatoes_fall,1,49.53892395901651,neon_3_to_14,SE,Irrigated
67,potatoes_summer,2,26.441954519086547,neon_3_to_14,SE,Dry
67,rice,1,6.558877354932697,neon_3_to_14,SE,Irrigated
67,soybeans,1,2.6680514694195545,neon_3_to_14,SE,Irrigated
67,soybeans,2,2.179775373884005,neon_3_to_14,SE,Dry
67,sugarbeets,1,60.98627107118734,neon_3_to_14,SE,Irrigated
67,wheat_durum,2,2.465400761425829,neon_3_to_14,SE,Dry
67,wheat_spring,1,4.414786822808567,neon_3_to_14,SE,Irrigated
67,wheat_spring,2,3.5703924266139313,neon_3_to_14,SE,Dry
67,wheat_winter,1,3.2495655329568933,neon_3_to_14,SE,Irrigated
67,wheat_winter,2,2.778989662034578,neon_3_to_14,SE,Dry
68,barley_spring,1,6.598065101473819,neon_3_to_14,SE,Irrigated
68,barley_spring,2,3.1771615398629036,neon_3_to_14,SE,Dry
68,corn_grain,1,7.684842941242235,neon_3_to_14,SE,Irrigated
68,corn_grain,2,7.461619465574725,neon_3_to_14,SE,Dry
68,corn_silage,1,29.55722902177556,neon_3_to_14,SE,Irrigated
68,corn_silage,2,22.71526255721885,neon_3_to_14,SE,Dry
68,cotton_upland,1,0.8696126038655051,neon_3_to_14,SE,Irrigated
68,cotton_upland,2,0.984795510533037,neon_3_to_14,SE,Dry
68,hay_alfalfa,1,10.359968853679725,neon_3_to_14,SE,Irrigated
68,hay_alfalfa,2,4.401913576133597,neon_3_to_14,SE,Dry
68,hay_non_alfalfa,1,5.25296881380923,neon_3_to_14,SE,Irrigated
68,hay_non_alfalfa,2,4.445397945559041,neon_3_to_14,SE,Dry
68,oats_fall,2,1.472628785335985,neon_3_to_14,SE,Dry
68,oats_spring,1,3.4342069468489056,neon_3_to_14,SE,Irrigated
68,oats_spring,2,2.1539981900936493,neon_3_to_14,SE,Dry
68,potatoes_fall,1,49.838180272794204,neon_3_to_14,SE,Irrigated
68,potatoes_summer,2,25.482432652514362,neon_3_to_14,SE,Dry
68,rice,1,6.470845556291668,neon_3_to_14,SE,Irrigated
68,soybeans,1,2.6551416123283142,neon_3_to_14,SE,Irrigated
68,soybeans,2,2.1560199776559776,neon_3_to_14,SE,Dry
68,sugarbeets,1,61.4093391568647,neon_3_to_14,SE,Irrigated
68,wheat_durum,2,2.446039742917474,neon_3_to_14,SE,Dry
68,wheat_spring,1,4.4182288609344615,neon_3_to_14,SE,Irrigated
68,wheat_spring,2,3.572650361619779,neon_3_to_14,SE,Dry
68,wheat_winter,1,3.4373110736392047,neon_3_to_14,SE,Irrigated
68,wheat_winter,2,3.1084213406907937,neon_3_to_14,SE,Dry
69,barley_spring,1,6.599179309686889,neon_3_to_14,SE,Irrigated
69,barley_spring,2,3.182300024523718,neon_3_to_14,SE,Dry
69,corn_grain,1,7.685462512792778,neon_3_to_14,SE,Irrigated
69,corn_grain,2,7.4269716975305275,neon_3_to_14,SE,Dry
69,corn_silage,1,29.74416783707312,neon_3_to_14,SE,Irrigated
69,corn_silage,2,22.533187111174076,neon_3_to_14,SE,Dry
69,cotton_upland,1,0.8712076429457265,neon_3_to_14,SE,Irrigated
69,cotton_upland,2,0.9857140273102115,neon_3_to_14,SE,Dry
69,hay_alfalfa,1,10.366774355481748,neon_3_to_14,SE,Irrigated
69,hay_alfalfa,2,4.353676900309233,neon_3_to_14,SE,Dry
69,hay_non_alfalfa,1,5.255597722968164,neon_3_to_14,SE,Irrigated
69,hay_non_alfalfa,2,4.437236107905747,neon_3_to_14,SE,Dry
69,oats_fall,2,1.2874749750237322,neon_3_to_14,SE,Dry
69,oats_spring,1,3.4409401609725387,neon_3_to_14,SE,Irrigated
69,oats_spring,2,2.1693160876101203,neon_3_to_14,SE,Dry
69,potatoes_fall,1,50.00821415640164,neon_3_to_14,SE,Irrigated
69,potatoes_summer,2,25.661568819177226,neon_3_to_14,SE,Dry
69,rice,1,6.497159977797938,neon_3_to_14,SE,Irrigated
69,soybeans,1,2.6530561780462225,neon_3_to_14,SE,Irrigated
69,soybeans,2,2.1470073714659907,neon_3_to_14,SE,Dry
69,sugarbeets,1,61.641678278112494,neon_3_to_14,SE,Irrigated
69,wheat_durum,2,2.445414194369526,neon_3_to_14,SE,Dry
69,wheat_spring,1,4.454322514643533,neon_3_to_14,SE,Irrigated
69,wheat_spring,2,3.5706531161291046,neon_3_to_14,SE,Dry
69,wheat_winter,1,3.3845415359742317,neon_3_to_14,SE,Irrigated
69,wheat_winter,2,2.9960435875662883,neon_3_to_14,SE,Dry
70,barley_spring,1,6.582410584925571,neon_3_to_14,SE,Irrigated
70,barley_spring,2,3.1767904122073953,neon_3_to_14,SE,Dry
70,corn_grain,1,7.687024319129872,neon_3_to_14,SE,Irrigated
70,corn_grain,2,7.477734986941026,neon_3_to_14,SE,Dry
70,corn_silage,1,30.292793857575305,neon_3_to_14,SE,Irrigated
70,corn_silage,2,22.552351643492777,neon_3_to_14,SE,Dry
70,cotton_upland,1,0.8736750646874591,neon_3_to_14,SE,Irrigated
70,cotton_upland,2,0.9888789280070706,neon_3_to_14,SE,Dry
70,hay_alfalfa,1,10.36366556583219,neon_3_to_14,SE,Irrigated
70,hay_alfalfa,2,4.415437216332066,neon_3_to_14,SE,Dry
70,hay_non_alfalfa,1,5.254565036234722,neon_3_to_14,SE,Irrigated
70,hay_non_alfalfa,2,4.4595104281741555,neon_3_to_14,SE,Dry
70,oats_fall,2,1.4413312621445435,neon_3_to_14,SE,Dry
70,oats_spring,1,3.4390050211838687,neon_3_to_14,SE,Irrigated
70,oats_spring,2,2.1547573974441465,neon_3_to_14,SE,Dry
70,potatoes_fall,1,49.73992497771854,neon_3_to_14,SE,Irrigated
70,potatoes_summer,2,25.33636091635525,neon_3_to_14,SE,Dry
70,rice,1,6.475530915456382,neon_3_to_14,SE,Irrigated
70,soybeans,1,2.654504519365051,neon_3_to_14,SE,Irrigated
70,soybeans,2,2.1243317241148896,neon_3_to_14,SE,Dry
70,sugarbeets,1,61.15124356420929,neon_3_to_14,SE,Irrigated
70,wheat_durum,2,2.4804836628330755,neon_3_to_14,SE,Dry
70,wheat_spring,1,4.4348624460627235,neon_3_to_14,SE,Irrigated
70,wheat_spring,2,3.5715089907027497,neon_3_to_14,SE,Dry
70,wheat_winter,1,3.4798682206130693,neon_3_to_14,SE,Irrigated
70,wheat_winter,2,3.1032291277606796,neon_3_to_14,SE,Dry
71,barley_spring,1,6.61082494402481,neon_3_to_14,SE,Irrigated
71,barley_spring,2,3.1761476450805137,neon_3_to_14,SE,Dry
71,corn_grain,1,7.702053792453785,neon_3_to_14,SE,Irrigated
71,corn_grain,2,7.490391415443952,neon_3_to_14,SE,Dry
71,corn_silage,1,29.757905087335878,neon_3_to_14,SE,Irrigated
71,corn_silage,2,22.782735602517302,neon_3_to_14,SE,Dry
